Open,High,Low,Close,Date
1616.28,1616.28,1616.28,1616.28,01/08/12 00:00
1616.28,1623.18,1604.99,1617.31,01/09/12 00:00
1618.22,1639.47,1606.34,1638.99,01/10/12 00:00
1634.2,1646.94,1629.83,1635.77,01/11/12 00:00
1638.58,1657.71,1634.77,1653.31,01/12/12 00:00
1656.06,1661.68,1634.95,1641.86,01/13/12 00:00
1638.58,1640.83,1625.46,1638.69,01/14/12 00:00
1638.69,1638.69,1638.69,1638.69,01/15/12 00:00
1638.69,1646.86,1631.44,1644.12,01/16/12 00:00
1643.4,1667.36,1640.75,1662.81,01/17/12 00:00
1657.21,1661.95,1643.81,1653.51,01/18/12 00:00
1645.81,1669.27,1642.94,1660.91,01/19/12 00:00
1655.61,1660.68,1645.09,1648.55,01/20/12 00:00
1651.36,1666.62,1648.86,1665.91,01/21/12 00:00
1665.91,1665.91,1665.91,1665.91,01/22/12 00:00
1665.91,1677.32,1662.57,1670.52,01/23/12 00:00
1669.71,1681.21,1662.44,1667.54,01/24/12 00:00
1663.87,1669.96,1653.04,1656.38,01/25/12 00:00
1656.29,1728.46,1649.34,1721.23,01/26/12 00:00
1728.35,1729.6,1714.56,1723.96,01/27/12 00:00
1721.69,1739.55,1717.88,1738.35,01/28/12 00:00
1738.35,1738.35,1738.35,1738.35,01/29/12 00:00
1738.35,1739.5,1717.2,1726.3,01/30/12 00:00
1729.77,1745.37,1723.96,1741.75,01/31/12 00:00
1746.1,1750.75,1727.57,1748.37,02/01/12 00:00
1745.79,1753.1,1740.58,1746.39,02/02/12 00:00
1747.43,1762.93,1745.19,1759.05,02/03/12 00:00
1747.06,1755.06,1723.3,1723.3,02/04/12 00:00
1723.3,1723.3,1723.3,1723.3,02/05/12 00:00
1723.3,1737.85,1711.89,1714.06,02/06/12 00:00
1717.96,1729.41,1710.38,1716.22,02/07/12 00:00
1721.69,1751.45,1718.78,1746.29,02/08/12 00:00
1740.97,1748.04,1724.97,1735.98,02/09/12 00:00
1749.52,1750.45,1704.83,1708.46,02/10/12 00:00
1713.08,1723.97,1709.68,1716.74,02/11/12 00:00
1716.74,1716.74,1716.74,1716.74,02/12/12 00:00
1716.74,1732.96,1716.74,1727.82,02/13/12 00:00
1721.7,1727.36,1712.22,1717.0,02/14/12 00:00
1724.75,1731.98,1712.97,1730.41,02/15/12 00:00
1735.37,1736.74,1705.62,1706.96,02/16/12 00:00
1711.23,1735.22,1707.69,1731.94,02/17/12 00:00
1731.16,1734.32,1717.38,1722.92,02/18/12 00:00
1722.92,1722.92,1722.92,1722.92,02/19/12 00:00
1722.92,1736.96,1722.84,1734.66,02/20/12 00:00
1734.03,1748.0,1730.88,1746.82,02/21/12 00:00
1745.5,1759.75,1744.48,1751.64,02/22/12 00:00
1753.11,1784.49,1750.95,1779.6,02/23/12 00:00
1776.85,1787.06,1774.51,1779.51,02/24/12 00:00
1776.0,1780.19,1770.6,1772.05,02/25/12 00:00
1772.05,1772.05,1772.05,1772.05,02/26/12 00:00
1772.05,1778.18,1762.14,1769.47,02/27/12 00:00
1771.4,1782.89,1765.78,1782.0,02/28/12 00:00
1779.12,1790.28,1777.1,1785.08,02/29/12 00:00
1781.41,1785.58,1689.27,1709.2,03/01/12 00:00
1709.48,1725.44,1705.79,1708.45,03/02/12 00:00
1711.57,1716.1,1706.94,1711.75,03/03/12 00:00
1711.75,1711.75,1711.75,1711.75,03/04/12 00:00
1711.75,1716.57,1694.76,1703.89,03/05/12 00:00
1705.82,1709.77,1679.02,1683.69,03/06/12 00:00
1668.65,1682.57,1664.39,1679.25,03/07/12 00:00
1674.93,1703.61,1673.26,1696.66,03/08/12 00:00
1695.98,1706.58,1681.13,1700.37,03/09/12 00:00
1683.96,1714.34,1677.24,1708.4,03/10/12 00:00
1708.4,1708.4,1708.4,1708.4,03/11/12 00:00
1708.4,1716.13,1694.7,1696.58,03/12/12 00:00
1701.43,1705.55,1685.35,1694.82,03/13/12 00:00
1687.49,1700.47,1639.95,1647.82,03/14/12 00:00
1642.93,1651.81,1634.52,1644.88,03/15/12 00:00
1643.95,1666.3,1639.63,1642.02,03/16/12 00:00
1647.01,1661.35,1643.15,1659.33,03/17/12 00:00
1659.28,1659.33,1659.28,1659.33,03/18/12 00:00
1659.28,1664.74,1652.56,1657.03,03/19/12 00:00
1655.3,1668.74,1641.84,1644.76,03/20/12 00:00
1649.39,1659.83,1644.84,1649.02,03/21/12 00:00
1653.2,1659.44,1633.08,1636.51,03/22/12 00:00
1629.12,1654.98,1628.48,1649.82,03/23/12 00:00
1656.66,1666.25,1652.69,1661.05,03/24/12 00:00
1661.34,1661.34,1661.05,1661.05,03/25/12 00:00
1661.34,1683.76,1655.68,1678.17,03/26/12 00:00
1679.66,1696.05,1677.6,1688.23,03/27/12 00:00
1693.36,1696.07,1671.5,1673.07,03/28/12 00:00
1675.25,1676.71,1654.81,1657.79,03/29/12 00:00
1658.84,1669.46,1645.33,1667.28,03/30/12 00:00
1665.83,1670.5,1660.32,1668.05,03/31/12 00:00
1668.05,1668.05,1668.05,1668.05,04/01/12 00:00
1668.05,1674.38,1662.96,1666.78,04/02/12 00:00
1667.38,1683.27,1666.29,1673.59,04/03/12 00:00
1679.75,1680.76,1618.52,1620.09,04/04/12 00:00
1622.94,1629.91,1612.82,1625.7,04/05/12 00:00
1625.84,1632.66,1618.53,1630.73,04/06/12 00:00
1630.73,1633.58,1630.58,1630.88,04/07/12 00:00
1630.88,1630.88,1630.88,1630.88,04/08/12 00:00
1630.88,1647.25,1630.2,1643.21,04/09/12 00:00
1644.76,1654.44,1636.59,1647.89,04/10/12 00:00
1643.8,1662.59,1633.08,1657.24,04/11/12 00:00
1659.45,1661.7,1650.58,1652.78,04/12/12 00:00
1654.6,1679.87,1652.84,1673.15,04/13/12 00:00
1672.39,1672.46,1649.43,1657.42,04/14/12 00:00
1657.42,1657.42,1657.42,1657.42,04/15/12 00:00
1657.42,1657.43,1641.31,1647.36,04/16/12 00:00
1652.09,1657.35,1645.28,1654.85,04/17/12 00:00
1653.11,1656.31,1635.77,1643.07,04/18/12 00:00
1642.57,1647.82,1631.62,1634.35,04/19/12 00:00
1647.16,1651.51,1635.82,1644.97,04/20/12 00:00
1640.11,1645.84,1638.76,1642.93,04/21/12 00:00
1642.93,1642.93,1642.93,1642.93,04/22/12 00:00
1642.93,1643.02,1623.58,1625.29,04/23/12 00:00
1629.41,1643.82,1625.18,1642.04,04/24/12 00:00
1643.48,1648.92,1636.77,1642.21,04/25/12 00:00
1642.72,1654.68,1626.11,1652.64,04/26/12 00:00
1652.51,1664.49,1649.01,1656.13,04/27/12 00:00
1665.91,1667.13,1661.58,1662.26,04/28/12 00:00
1662.26,1662.26,1662.26,1662.26,04/29/12 00:00
1662.26,1665.64,1647.16,1659.02,04/30/12 00:00
1652.26,1671.34,1650.7,1668.41,05/01/12 00:00
1668.96,1669.87,1648.56,1658.83,05/02/12 00:00
1655.0,1655.86,1637.67,1645.26,05/03/12 00:00
1638.84,1641.44,1626.76,1632.89,05/04/12 00:00
1635.56,1646.78,1633.55,1642.02,05/05/12 00:00
1642.05,1642.05,1642.02,1642.02,05/06/12 00:00
1642.05,1642.46,1634.53,1636.95,05/07/12 00:00
1640.48,1641.22,1613.64,1615.28,05/08/12 00:00
1612.27,1615.51,1579.95,1584.25,05/09/12 00:00
1586.98,1596.05,1582.26,1592.96,05/10/12 00:00
1597.74,1601.38,1573.87,1584.55,05/11/12 00:00
1580.33,1590.26,1578.47,1578.55,05/12/12 00:00
1578.55,1578.55,1578.55,1578.55,05/13/12 00:00
1578.55,1585.51,1556.76,1562.97,05/14/12 00:00
1561.35,1565.22,1548.34,1563.26,05/15/12 00:00
1556.97,1559.54,1527.52,1540.27,05/16/12 00:00
1539.98,1557.23,1531.1,1554.85,05/17/12 00:00
1554.15,1594.11,1549.58,1588.36,05/18/12 00:00
1590.17,1596.98,1586.32,1592.68,05/19/12 00:00
1592.68,1592.68,1592.68,1592.68,05/20/12 00:00
1592.68,1599.02,1586.64,1588.0,05/21/12 00:00
1587.07,1595.35,1573.52,1580.33,05/22/12 00:00
1582.34,1589.96,1551.85,1559.14,05/23/12 00:00
1560.44,1575.07,1533.74,1566.49,05/24/12 00:00
1573.02,1577.23,1551.47,1558.97,05/25/12 00:00
1564.44,1573.81,1562.11,1572.42,05/26/12 00:00
1572.42,1572.42,1572.42,1572.42,05/27/12 00:00
1572.42,1583.69,1571.46,1577.24,05/28/12 00:00
1575.78,1579.05,1564.85,1574.81,05/29/12 00:00
1580.34,1582.43,1545.85,1547.66,05/30/12 00:00
1542.82,1570.79,1534.29,1559.56,05/31/12 00:00
1566.26,1583.46,1545.18,1553.74,06/01/12 00:00
1596.58,1629.28,1581.63,1624.85,06/02/12 00:00
1624.85,1624.85,1624.85,1624.85,06/03/12 00:00
1624.85,1627.93,1614.61,1617.67,06/04/12 00:00
1619.81,1623.42,1609.1,1620.38,06/05/12 00:00
1615.95,1639.93,1613.08,1636.46,06/06/12 00:00
1636.69,1639.78,1613.02,1622.1,06/07/12 00:00
1625.62,1626.47,1557.98,1578.49,06/08/12 00:00
1576.51,1594.91,1574.7,1593.23,06/09/12 00:00
1593.23,1593.23,1593.23,1593.23,06/10/12 00:00
1593.23,1607.85,1588.03,1593.72,06/11/12 00:00
1594.83,1600.66,1583.68,1589.31,06/12/12 00:00
1601.89,1623.19,1599.48,1611.47,06/13/12 00:00
1623.73,1627.6,1611.84,1621.48,06/14/12 00:00
1624.37,1632.38,1611.36,1629.49,06/15/12 00:00
1624.83,1632.22,1622.25,1627.03,06/16/12 00:00
1627.03,1627.03,1627.03,1627.03,06/17/12 00:00
1627.03,1629.56,1608.22,1618.83,06/18/12 00:00
1622.55,1633.03,1615.68,1630.22,06/19/12 00:00
1628.05,1629.9,1600.82,1603.69,06/20/12 00:00
1607.27,1620.56,1584.15,1588.06,06/21/12 00:00
1583.65,1588.53,1559.96,1569.03,06/22/12 00:00
1566.74,1573.16,1558.73,1571.65,06/23/12 00:00
1571.65,1571.65,1571.65,1571.65,06/24/12 00:00
1571.65,1576.36,1566.47,1570.7,06/25/12 00:00
1572.38,1588.02,1569.16,1579.6,06/26/12 00:00
1576.78,1580.3,1562.92,1567.76,06/27/12 00:00
1580.16,1581.34,1564.85,1567.73,06/28/12 00:00
1564.96,1600.07,1548.22,1586.69,06/29/12 00:00
1597.8,1606.58,1593.1,1597.4,06/30/12 00:00
1597.4,1597.4,1597.4,1597.4,07/01/12 00:00
1597.4,1599.67,1587.22,1590.8,07/02/12 00:00
1593.66,1616.61,1590.89,1613.98,07/03/12 00:00
1617.53,1624.59,1611.75,1615.95,07/04/12 00:00
1616.19,1623.31,1597.81,1604.16,07/05/12 00:00
1601.38,1611.38,1588.32,1595.87,07/06/12 00:00
1589.27,1592.56,1576.54,1582.0,07/07/12 00:00
1582.0,1582.0,1582.0,1582.0,07/08/12 00:00
1582.0,1586.82,1576.71,1585.08,07/09/12 00:00
1583.35,1600.74,1581.42,1591.99,07/10/12 00:00
1598.48,1600.89,1564.42,1574.87,07/11/12 00:00
1572.57,1580.89,1556.91,1559.79,07/12/12 00:00
1558.59,1586.38,1555.06,1584.36,07/13/12 00:00
1581.5,1595.49,1579.29,1587.95,07/14/12 00:00
1587.95,1587.95,1587.95,1587.95,07/15/12 00:00
1587.95,1592.55,1578.71,1580.78,07/16/12 00:00
1591.24,1598.58,1586.12,1589.31,07/17/12 00:00
1587.55,1591.71,1567.8,1576.52,07/18/12 00:00
1573.47,1591.32,1569.12,1588.08,07/19/12 00:00
1584.64,1590.1,1573.79,1575.67,07/20/12 00:00
1576.74,1586.83,1575.37,1580.9,07/21/12 00:00
1580.9,1580.9,1580.9,1580.9,07/22/12 00:00
1580.9,1582.78,1563.41,1567.04,07/23/12 00:00
1571.81,1579.92,1567.69,1575.01,07/24/12 00:00
1582.56,1605.42,1569.24,1599.99,07/25/12 00:00
1601.28,1621.44,1599.13,1618.9,07/26/12 00:00
1614.28,1629.2,1608.9,1627.12,07/27/12 00:00
1624.57,1626.8,1616.24,1622.85,07/28/12 00:00
1622.85,1622.85,1622.85,1622.85,07/29/12 00:00
1622.85,1626.7,1614.63,1616.43,07/30/12 00:00
1616.47,1627.75,1615.58,1625.22,07/31/12 00:00
1624.34,1625.4,1604.05,1607.95,08/01/12 00:00
1599.65,1610.88,1594.88,1605.86,08/02/12 00:00
1595.08,1599.97,1585.11,1594.32,08/03/12 00:00
1594.01,1606.4,1588.24,1601.05,08/04/12 00:00
1601.05,1601.05,1601.05,1601.05,08/05/12 00:00
1601.05,1611.25,1601.05,1610.83,08/06/12 00:00
1607.43,1618.22,1605.43,1614.65,08/07/12 00:00
1612.38,1615.87,1603.38,1606.59,08/08/12 00:00
1613.01,1617.39,1607.49,1613.31,08/09/12 00:00
1611.93,1618.2,1606.0,1609.92,08/10/12 00:00
1617.72,1625.73,1613.01,1619.35,08/11/12 00:00
1619.35,1619.35,1619.35,1619.35,08/12/12 00:00
1619.35,1625.39,1618.39,1621.61,08/13/12 00:00
1618.97,1622.72,1595.33,1613.71,08/14/12 00:00
1598.44,1603.77,1590.31,1594.65,08/15/12 00:00
1600.93,1608.52,1600.09,1602.17,08/16/12 00:00
1606.84,1619.68,1603.31,1615.73,08/17/12 00:00
1619.26,1619.33,1611.91,1615.26,08/18/12 00:00
1615.26,1615.26,1615.26,1615.26,08/19/12 00:00
1615.26,1619.86,1610.17,1612.29,08/20/12 00:00
1613.72,1637.77,1612.37,1633.11,08/21/12 00:00
1637.14,1644.77,1635.77,1641.61,08/22/12 00:00
1641.66,1666.77,1634.67,1660.93,08/23/12 00:00
1664.04,1674.64,1662.62,1667.16,08/24/12 00:00
1668.19,1673.53,1663.54,1669.75,08/25/12 00:00
1669.75,1669.75,1669.75,1669.75,08/26/12 00:00
1669.75,1676.81,1667.88,1668.35,08/27/12 00:00
1667.66,1673.18,1657.36,1663.21,08/28/12 00:00
1666.51,1672.12,1661.84,1665.44,08/29/12 00:00
1666.17,1667.57,1652.79,1660.93,08/30/12 00:00
1662.81,1663.8,1652.25,1660.57,08/31/12 00:00
1661.56,1692.83,1648.3,1690.5,09/01/12 00:00
1690.5,1690.5,1690.5,1690.5,09/02/12 00:00
1690.5,1692.57,1685.35,1688.82,09/03/12 00:00
1690.28,1696.95,1689.12,1694.98,09/04/12 00:00
1691.67,1698.22,1687.33,1691.91,09/05/12 00:00
1692.36,1712.9,1690.24,1703.82,09/06/12 00:00
1703.12,1723.94,1689.07,1696.16,09/07/12 00:00
1730.34,1740.72,1716.84,1735.8,09/08/12 00:00
1735.8,1735.8,1735.8,1735.8,09/09/12 00:00
1735.8,1739.85,1728.72,1729.93,09/10/12 00:00
1730.57,1734.56,1724.74,1731.28,09/11/12 00:00
1734.65,1745.53,1730.5,1742.51,09/12/12 00:00
1740.51,1741.05,1726.84,1733.78,09/13/12 00:00
1731.19,1777.61,1724.14,1769.69,09/14/12 00:00
1771.57,1775.82,1767.48,1768.6,09/15/12 00:00
1768.6,1768.6,1768.6,1768.6,09/16/12 00:00
1768.6,1776.19,1767.4,1768.81,09/17/12 00:00
1771.12,1772.52,1752.59,1760.66,09/18/12 00:00
1761.84,1779.08,1760.66,1769.66,09/19/12 00:00
1772.41,1773.19,1755.97,1763.69,09/20/12 00:00
1763.81,1786.25,1757.26,1778.06,09/21/12 00:00
1783.5,1787.04,1768.0,1768.0,09/22/12 00:00
1768.0,1768.0,1768.0,1768.0,09/23/12 00:00
1768.0,1772.95,1755.66,1759.95,09/24/12 00:00
1760.31,1774.41,1759.72,1770.88,09/25/12 00:00
1771.47,1774.59,1740.62,1742.02,09/26/12 00:00
1747.83,1767.67,1739.27,1763.69,09/27/12 00:00
1764.12,1783.05,1761.44,1773.77,09/28/12 00:00
1774.28,1778.05,1767.48,1767.7,09/29/12 00:00
1767.7,1767.7,1767.7,1767.7,09/30/12 00:00
1767.7,1785.47,1763.32,1772.89,10/01/12 00:00
1782.35,1791.14,1772.13,1777.79,10/02/12 00:00
1778.78,1781.63,1770.9,1780.4,10/03/12 00:00
1778.98,1794.28,1775.0,1793.17,10/04/12 00:00
1786.68,1795.78,1777.89,1790.37,10/05/12 00:00
1782.81,1787.27,1774.53,1775.9,10/06/12 00:00
1775.9,1775.9,1775.9,1775.9,10/07/12 00:00
1775.9,1779.83,1766.66,1770.38,10/08/12 00:00
1771.61,1779.62,1770.2,1775.8,10/09/12 00:00
1772.74,1775.8,1757.59,1766.7,10/10/12 00:00
1759.38,1774.63,1757.89,1773.02,10/11/12 00:00
1767.17,1773.41,1766.18,1768.69,10/12/12 00:00
1765.64,1771.76,1749.2,1749.2,10/13/12 00:00
1749.2,1749.2,1749.2,1749.2,10/14/12 00:00
1749.2,1754.5,1741.5,1742.16,10/15/12 00:00
1743.82,1745.24,1728.91,1743.99,10/16/12 00:00
1742.13,1753.36,1739.81,1750.86,10/17/12 00:00
1745.82,1753.0,1738.17,1738.61,10/18/12 00:00
1741.6,1746.18,1731.56,1735.51,10/19/12 00:00
1737.56,1738.46,1717.28,1721.32,10/20/12 00:00
1721.32,1721.32,1721.32,1721.32,10/21/12 00:00
1721.32,1727.47,1713.39,1724.37,10/22/12 00:00
1723.7,1730.16,1706.15,1710.78,10/23/12 00:00
1712.95,1714.22,1703.86,1709.68,10/24/12 00:00
1710.35,1717.76,1698.79,1714.93,10/25/12 00:00
1715.76,1717.73,1700.81,1706.23,10/26/12 00:00
1715.17,1717.76,1706.4,1706.4,10/27/12 00:00
1706.4,1706.4,1706.4,1706.4,10/28/12 00:00
1706.4,1717.12,1706.4,1708.51,10/29/12 00:00
1712.72,1715.05,1704.98,1713.28,10/30/12 00:00
1713.13,1721.89,1708.95,1720.45,10/31/12 00:00
1717.48,1726.8,1716.24,1722.2,11/01/12 00:00
1723.25,1723.88,1692.37,1706.07,11/02/12 00:00
1697.13,1697.86,1674.64,1677.6,11/03/12 00:00
1677.54,1677.6,1677.54,1677.6,11/04/12 00:00
1677.54,1683.95,1672.63,1680.72,11/05/12 00:00
1683.25,1693.97,1680.17,1690.91,11/06/12 00:00
1691.31,1731.51,1688.59,1721.09,11/07/12 00:00
1722.3,1728.11,1703.33,1717.01,11/08/12 00:00
1713.67,1737.94,1712.8,1729.84,11/09/12 00:00
1735.5,1738.63,1726.3,1726.3,11/10/12 00:00
1730.52,1730.52,1726.3,1726.3,11/11/12 00:00
1730.52,1737.82,1726.3,1735.2,11/12/12 00:00
1734.67,1736.27,1721.43,1727.11,11/13/12 00:00
1719.6,1732.72,1718.17,1727.05,11/14/12 00:00
1727.93,1733.75,1716.08,1718.9,11/15/12 00:00
1722.98,1724.57,1704.89,1713.52,11/16/12 00:00
1710.62,1716.53,1707.99,1713.42,11/17/12 00:00
1713.42,1713.42,1713.42,1713.42,11/18/12 00:00
1713.42,1731.79,1713.08,1728.24,11/19/12 00:00
1731.35,1735.47,1727.68,1733.79,11/20/12 00:00
1731.4,1733.79,1698.61,1727.35,11/21/12 00:00
1725.58,1732.41,1718.31,1731.97,11/22/12 00:00
1730.79,1734.71,1710.45,1733.15,11/23/12 00:00
1733.31,1754.13,1731.88,1751.55,11/24/12 00:00
1751.55,1751.55,1751.55,1751.55,11/25/12 00:00
1751.55,1752.11,1745.91,1750.83,11/26/12 00:00
1749.9,1751.65,1745.38,1748.08,11/27/12 00:00
1745.64,1748.61,1711.26,1717.93,11/28/12 00:00
1707.0,1727.79,1705.98,1724.05,11/29/12 00:00
1725.17,1731.6,1720.07,1725.23,11/30/12 00:00
1722.9,1725.91,1708.43,1709.8,12/01/12 00:00
1709.8,1709.8,1709.8,1709.8,12/02/12 00:00
1709.8,1721.08,1709.8,1716.88,12/03/12 00:00
1714.4,1722.33,1692.82,1702.18,12/04/12 00:00
1693.15,1706.7,1691.3,1700.06,12/05/12 00:00
1694.9,1699.1,1684.89,1689.74,12/06/12 00:00
1689.73,1703.77,1683.98,1697.63,12/07/12 00:00
1702.39,1705.24,1695.16,1699.6,12/08/12 00:00
1699.6,1699.6,1699.6,1699.6,12/09/12 00:00
1699.6,1717.22,1699.6,1716.53,12/10/12 00:00
1714.62,1716.04,1706.88,1710.79,12/11/12 00:00
1707.59,1717.54,1704.91,1715.22,12/12/12 00:00
1715.79,1723.14,1690.94,1692.69,12/13/12 00:00
1691.51,1702.31,1689.5,1695.83,12/14/12 00:00
1694.45,1697.86,1693.31,1695.93,12/15/12 00:00
1695.93,1695.93,1695.93,1695.93,12/16/12 00:00
1695.93,1699.69,1686.52,1691.04,12/17/12 00:00
1694.83,1703.06,1694.55,1696.89,12/18/12 00:00
1696.94,1698.4,1660.94,1668.86,12/19/12 00:00
1665.27,1674.32,1652.59,1666.0,12/20/12 00:00
1648.99,1656.12,1635.56,1648.87,12/21/12 00:00
1650.76,1659.53,1647.85,1656.66,12/22/12 00:00
1656.66,1656.66,1656.66,1656.66,12/23/12 00:00
1656.66,1665.69,1651.9,1660.21,12/24/12 00:00
1661.07,1661.92,1647.83,1652.23,12/25/12 00:00
1652.23,1662.49,1650.28,1659.95,12/26/12 00:00
1665.84,1667.7,1653.3,1656.49,12/27/12 00:00
1654.17,1666.19,1652.73,1658.6,12/28/12 00:00
1660.87,1662.43,1653.64,1655.76,12/29/12 00:00
1655.76,1655.76,1655.76,1655.76,12/30/12 00:00
1655.76,1668.65,1655.33,1663.87,12/31/12 00:00
1661.55,1680.24,1660.0,1673.62,01/01/13 00:00
1673.62,1691.52,1670.27,1687.67,01/02/13 00:00
1687.61,1694.71,1675.07,1675.92,01/03/13 00:00
1677.95,1681.75,1625.8,1630.57,01/04/13 00:00
1647.99,1658.44,1640.61,1651.4,01/05/13 00:00
1655.93,1655.93,1651.4,1651.4,01/06/13 00:00
1655.93,1662.28,1645.3,1648.84,01/07/13 00:00
1645.29,1657.19,1643.08,1651.7,01/08/13 00:00
1656.66,1665.66,1652.47,1661.68,01/09/13 00:00
1660.08,1672.32,1651.42,1661.92,01/10/13 00:00
1670.13,1678.67,1666.69,1674.87,01/11/13 00:00
1671.08,1675.08,1653.64,1662.1,01/12/13 00:00
1661.97,1662.1,1661.97,1662.1,01/13/13 00:00
1661.97,1674.68,1658.99,1672.46,01/14/13 00:00
1671.47,1684.3,1664.23,1682.9,01/15/13 00:00
1681.19,1685.02,1673.71,1677.17,01/16/13 00:00
1677.22,1683.79,1669.52,1681.4,01/17/13 00:00
1672.58,1695.86,1667.16,1690.89,01/18/13 00:00
1693.4,1694.24,1679.9,1679.9,01/19/13 00:00
1679.9,1679.9,1679.9,1679.9,01/20/13 00:00
1679.9,1691.22,1679.9,1689.64,01/21/13 00:00
1687.52,1694.43,1685.83,1691.11,01/22/13 00:00
1688.48,1695.99,1686.78,1694.45,01/23/13 00:00
1693.01,1693.23,1669.66,1672.75,01/24/13 00:00
1673.01,1675.8,1660.19,1662.67,01/25/13 00:00
1658.13,1663.09,1654.0,1654.0,01/26/13 00:00
1654.0,1654.0,1654.0,1654.0,01/27/13 00:00
1654.0,1662.27,1652.06,1657.67,01/28/13 00:00
1655.14,1664.73,1652.78,1663.1,01/29/13 00:00
1662.76,1678.05,1659.8,1664.39,01/30/13 00:00
1680.29,1683.43,1670.62,1672.01,01/31/13 00:00
1669.43,1674.84,1657.9,1662.08,02/01/13 00:00
1679.93,1681.78,1662.78,1662.8,02/02/13 00:00
1662.8,1662.8,1662.8,1662.8,02/03/13 00:00
1662.8,1673.08,1662.05,1663.98,02/04/13 00:00
1664.54,1684.6,1661.85,1676.48,02/05/13 00:00
1680.95,1683.56,1666.74,1676.47,02/06/13 00:00
1674.58,1681.13,1673.37,1674.82,02/07/13 00:00
1665.56,1683.0,1663.39,1668.11,02/08/13 00:00
1667.76,1673.33,1665.23,1666.89,02/09/13 00:00
1666.89,1666.89,1666.89,1666.89,02/10/13 00:00
1666.89,1669.48,1643.9,1648.46,02/11/13 00:00
1650.46,1652.37,1639.11,1646.19,02/12/13 00:00
1646.25,1653.34,1641.75,1647.19,02/13/13 00:00
1648.59,1652.46,1639.4,1645.12,02/14/13 00:00
1645.85,1649.32,1613.23,1619.87,02/15/13 00:00
1615.74,1617.14,1598.15,1604.9,02/16/13 00:00
1604.9,1604.9,1604.9,1604.9,02/17/13 00:00
1604.9,1618.69,1604.9,1611.37,02/18/13 00:00
1611.49,1615.03,1596.69,1609.94,02/19/13 00:00
1609.5,1610.83,1588.81,1592.91,02/20/13 00:00
1589.98,1593.26,1555.06,1571.14,02/21/13 00:00
1570.39,1587.01,1568.18,1575.12,02/22/13 00:00
1573.04,1581.96,1570.35,1576.4,02/23/13 00:00
1576.4,1576.4,1576.4,1576.4,02/24/13 00:00
1576.4,1594.14,1575.14,1590.45,02/25/13 00:00
1586.36,1601.73,1584.17,1595.97,02/26/13 00:00
1595.33,1619.62,1584.63,1605.75,02/27/13 00:00
1606.28,1608.21,1586.21,1593.51,02/28/13 00:00
1592.0,1596.51,1564.86,1580.52,03/01/13 00:00
1582.87,1587.01,1572.33,1576.5,03/02/13 00:00
1576.5,1576.5,1576.5,1576.5,03/03/13 00:00
1576.5,1584.76,1572.48,1578.42,03/04/13 00:00
1575.25,1586.36,1569.4,1584.22,03/05/13 00:00
1582.48,1584.69,1571.94,1578.46,03/06/13 00:00
1572.62,1585.37,1567.48,1581.7,03/07/13 00:00
1581.47,1584.3,1561.74,1578.04,03/08/13 00:00
1567.26,1583.43,1561.71,1573.4,03/09/13 00:00
1573.4,1573.4,1573.4,1573.4,03/10/13 00:00
1573.4,1583.07,1573.4,1579.37,03/11/13 00:00
1579.33,1597.72,1577.68,1596.32,03/12/13 00:00
1592.56,1598.07,1589.49,1595.31,03/13/13 00:00
1594.21,1599.03,1577.08,1580.49,03/14/13 00:00
1581.45,1595.77,1580.26,1593.41,03/15/13 00:00
1592.67,1598.64,1590.44,1591.89,03/16/13 00:00
1591.89,1591.89,1591.89,1591.89,03/17/13 00:00
1591.89,1608.87,1591.66,1605.74,03/18/13 00:00
1609.22,1610.95,1600.07,1602.04,03/19/13 00:00
1604.22,1615.39,1601.73,1608.37,03/20/13 00:00
1607.26,1616.47,1602.5,1609.0,03/21/13 00:00
1613.89,1616.39,1603.6,1605.22,03/22/13 00:00
1606.82,1611.78,1603.37,1603.7,03/23/13 00:00
1603.37,1603.7,1603.37,1603.7,03/24/13 00:00
1603.37,1613.43,1589.83,1590.28,03/25/13 00:00
1598.68,1607.61,1593.52,1598.47,03/26/13 00:00
1596.53,1600.88,1591.3,1597.3,03/27/13 00:00
1598.55,1608.14,1596.83,1600.15,03/28/13 00:00
1596.94,1599.85,1578.08,1597.32,03/29/13 00:00
1597.27,1597.58,1584.37,1596.15,03/30/13 00:00
1596.15,1596.15,1596.15,1596.15,03/31/13 00:00
1596.15,1600.91,1587.65,1598.45,04/01/13 00:00
1597.57,1603.72,1583.71,1592.91,04/02/13 00:00
1582.18,1586.08,1563.46,1574.29,04/03/13 00:00
1571.43,1576.46,1540.09,1544.55,04/04/13 00:00
1547.01,1573.06,1544.91,1552.88,04/05/13 00:00
1566.56,1581.04,1554.25,1576.9,04/06/13 00:00
1576.9,1576.9,1576.9,1576.9,04/07/13 00:00
1576.9,1582.78,1566.16,1573.84,04/08/13 00:00
1575.57,1577.2,1567.29,1575.54,04/09/13 00:00
1574.26,1590.23,1573.91,1579.14,04/10/13 00:00
1577.92,1578.99,1553.38,1561.84,04/11/13 00:00
1559.16,1568.05,1527.61,1533.63,04/12/13 00:00
1536.7,1539.05,1480.46,1480.46,04/13/13 00:00
1480.46,1480.46,1480.46,1480.46,04/14/13 00:00
