Open,High,Low,Close,Date
992.00000,995.79999,959.75000,964.15002,02/24/09 00:00
963.54999,978.59998,944.54999,950.25000,02/25/09 00:00
953.15002,957.00000,931.79999,945.50000,02/26/09 00:00
945.75000,963.09998,927.75000,945.15002,02/27/09 00:00
945.75000,963.09998,927.75000,945.15002,02/28/09 00:00
945.75000,963.09998,927.75000,945.15002,03/01/09 00:00
940.00000,959.00000,926.54999,926.65002,03/02/09 00:00
925.90002,932.90002,904.90002,915.84998,03/03/09 00:00
916.54999,923.79999,901.75000,907.65002,03/04/09 00:00
907.59998,937.15002,905.79999,932.84998,03/05/09 00:00
932.84998,945.40002,930.04999,937.34998,03/06/09 00:00
932.84998,945.40002,930.04999,937.34998,03/07/09 00:00
932.84998,945.40002,930.04999,937.34998,03/08/09 00:00
939.50000,942.75000,911.40002,921.95001,03/09/09 00:00
922.20001,922.95001,891.29999,896.79999,03/10/09 00:00
896.65002,913.75000,892.54999,907.65002,03/11/09 00:00
906.95001,931.45001,905.95001,927.65002,03/12/09 00:00
927.04999,939.50000,919.79999,928.20001,03/13/09 00:00
927.04999,939.50000,919.79999,928.20001,03/14/09 00:00
927.04999,939.50000,919.79999,928.20001,03/15/09 00:00
928.34998,930.25000,915.50000,923.34998,03/16/09 00:00
924.09998,924.70001,912.20001,915.00000,03/17/09 00:00
916.50000,947.04999,884.90002,941.90002,03/18/09 00:00
939.79999,962.29999,925.79999,959.40002,03/19/09 00:00
960.15002,968.70001,947.50000,952.84998,03/20/09 00:00
960.15002,968.70001,947.50000,952.84998,03/21/09 00:00
960.15002,968.70001,947.50000,952.84998,03/22/09 00:00
950.84998,958.00000,937.75000,938.15002,03/23/09 00:00
937.95001,944.79999,917.65002,926.65002,03/24/09 00:00
927.15002,941.00000,917.09998,934.15002,03/25/09 00:00
934.25000,945.95001,932.40002,934.04999,03/26/09 00:00
935.70001,937.84998,920.09998,923.04999,03/27/09 00:00
935.70001,937.84998,920.09998,923.04999,03/28/09 00:00
935.70001,937.84998,920.09998,923.04999,03/29/09 00:00
924.40002,932.75000,907.90002,917.29999,03/30/09 00:00
917.59998,925.45001,912.34998,918.15002,03/31/09 00:00
918.54999,933.34998,916.70001,927.40002,04/01/09 00:00
927.29999,929.79999,894.70001,904.15002,04/02/09 00:00
904.45001,910.70001,892.00000,893.90002,04/03/09 00:00
904.45001,910.70001,892.00000,893.90002,04/04/09 00:00
904.45001,910.70001,892.00000,893.90002,04/05/09 00:00
894.84998,896.79999,865.29999,869.79999,04/06/09 00:00
868.75000,884.95001,868.65002,880.84998,04/07/09 00:00
880.84998,890.84998,878.29999,880.54999,04/08/09 00:00
881.04999,887.04999,875.09998,879.40002,04/09/09 00:00
879.00000,885.90002,878.00000,881.65002,04/10/09 00:00
879.00000,885.90002,878.00000,881.65002,04/11/09 00:00
879.00000,885.90002,878.00000,881.65002,04/12/09 00:00
881.65002,900.34998,881.65002,893.04999,04/13/09 00:00
893.90002,899.04999,886.29999,889.84998,04/14/09 00:00
889.59998,899.79999,886.54999,891.59998,04/15/09 00:00
891.50000,894.45001,872.50000,875.54999,04/16/09 00:00
875.95001,877.15002,865.00000,868.90002,04/17/09 00:00
875.95001,877.15002,865.00000,868.90002,04/18/09 00:00
875.95001,877.15002,865.00000,868.90002,04/19/09 00:00
869.04999,889.20001,865.50000,885.15002,04/20/09 00:00
885.00000,895.75000,879.70001,883.25000,04/21/09 00:00
883.50000,894.15002,882.29999,890.15002,04/22/09 00:00
890.54999,909.70001,889.75000,903.00000,04/23/09 00:00
904.40002,914.50000,903.25000,913.09998,04/24/09 00:00
904.40002,914.50000,903.25000,913.09998,04/25/09 00:00
904.40002,914.50000,903.25000,913.09998,04/26/09 00:00
912.70001,918.84998,905.00000,906.25000,04/27/09 00:00
907.04999,908.25000,885.20001,892.59998,04/28/09 00:00
892.59998,903.59998,888.50000,898.59998,04/29/09 00:00
897.65002,900.70001,880.79999,886.50000,04/30/09 00:00
887.79999,890.54999,881.04999,887.29999,05/01/09 00:00
887.79999,890.54999,881.04999,887.29999,05/02/09 00:00
887.79999,890.54999,881.04999,887.29999,05/03/09 00:00
887.29999,907.59998,885.04999,903.34998,05/04/09 00:00
902.29999,916.04999,895.70001,896.29999,05/05/09 00:00
895.79999,913.25000,895.29999,910.90002,05/06/09 00:00
910.09998,926.15002,909.20001,910.04999,05/07/09 00:00
910.79999,920.65002,905.40002,917.04999,05/08/09 00:00
910.79999,920.65002,905.40002,917.04999,05/09/09 00:00
910.79999,920.65002,905.40002,917.04999,05/10/09 00:00
916.65002,918.54999,909.00000,913.59998,05/11/09 00:00
913.25000,924.75000,912.40002,922.84998,05/12/09 00:00
923.20001,931.40002,917.70001,926.45001,05/13/09 00:00
926.40002,929.45001,920.59998,926.34998,05/14/09 00:00
926.59998,934.65002,923.90002,931.70001,05/15/09 00:00
926.59998,934.65002,923.90002,931.70001,05/16/09 00:00
926.59998,934.65002,923.90002,931.70001,05/17/09 00:00
930.59998,934.50000,916.04999,918.20001,05/18/09 00:00
918.25000,930.15002,917.09998,925.65002,05/19/09 00:00
925.50000,941.25000,925.40002,938.09998,05/20/09 00:00
938.50000,956.95001,936.00000,954.40002,05/21/09 00:00
955.04999,962.29999,950.40002,957.34998,05/22/09 00:00
955.04999,962.29999,950.40002,957.34998,05/23/09 00:00
955.04999,962.29999,950.40002,957.34998,05/24/09 00:00
957.00000,960.04999,953.09998,958.79999,05/25/09 00:00
958.00000,958.95001,941.09998,952.15002,05/26/09 00:00
953.25000,960.20001,942.25000,949.00000,05/27/09 00:00
948.65002,965.95001,944.54999,959.79999,05/28/09 00:00
959.65002,981.00000,956.50000,980.00000,05/29/09 00:00
959.65002,981.00000,956.50000,980.00000,05/30/09 00:00
959.65002,981.00000,956.50000,980.00000,05/31/09 00:00
979.59998,989.50000,974.09998,975.20001,06/01/09 00:00
975.25000,987.40002,969.59998,981.84998,06/02/09 00:00
982.04999,990.79999,961.34998,963.15002,06/03/09 00:00
963.25000,982.50000,961.70001,980.09998,06/04/09 00:00
981.25000,983.45001,953.50000,956.29999,06/05/09 00:00
981.25000,983.45001,953.50000,956.29999,06/06/09 00:00
981.25000,983.45001,953.50000,956.29999,06/07/09 00:00
955.65002,960.45001,944.29999,951.04999,06/08/09 00:00
951.20001,962.59998,948.00000,954.75000,06/09/09 00:00
955.34998,966.25000,947.59998,954.65002,06/10/09 00:00
954.59998,962.70001,944.09998,955.00000,06/11/09 00:00
955.29999,958.95001,937.00000,938.90002,06/12/09 00:00
955.29999,958.95001,937.00000,938.90002,06/13/09 00:00
955.29999,958.95001,937.00000,938.90002,06/14/09 00:00
939.00000,939.29999,926.00000,928.34998,06/15/09 00:00
928.75000,940.25000,927.40002,935.09998,06/16/09 00:00
934.84998,940.95001,928.50000,939.40002,06/17/09 00:00
940.54999,943.70001,930.59998,933.34998,06/18/09 00:00
934.45001,939.79999,931.45001,934.29999,06/19/09 00:00
934.45001,939.79999,931.45001,934.29999,06/20/09 00:00
934.45001,939.79999,931.45001,934.29999,06/21/09 00:00
933.95001,935.40002,918.90002,922.90002,06/22/09 00:00
922.70001,927.75000,913.90002,926.15002,06/23/09 00:00
926.09998,943.20001,923.00000,932.09998,06/24/09 00:00
930.90002,940.09998,929.90002,939.15002,06/25/09 00:00
938.65002,948.70001,936.29999,939.04999,06/26/09 00:00
938.65002,948.70001,936.29999,939.04999,06/27/09 00:00
938.65002,948.70001,936.29999,939.04999,06/28/09 00:00
940.59998,943.50000,934.40002,938.04999,06/29/09 00:00
937.59998,945.70001,923.59998,926.84998,06/30/09 00:00
925.79999,946.75000,925.75000,940.75000,07/01/09 00:00
940.79999,942.04999,927.09998,929.65002,07/02/09 00:00
928.84998,934.90002,927.90002,932.50000,07/03/09 00:00
928.84998,934.90002,927.90002,932.50000,07/04/09 00:00
928.84998,934.90002,927.90002,932.50000,07/05/09 00:00
932.54999,933.09998,921.09998,925.00000,07/06/09 00:00
924.59998,932.54999,922.04999,924.29999,07/07/09 00:00
923.95001,925.90002,906.00000,909.45001,07/08/09 00:00
909.34998,919.29999,907.09998,912.45001,07/09/09 00:00
912.29999,916.09998,907.79999,913.15002,07/10/09 00:00
912.29999,916.09998,907.79999,913.15002,07/11/09 00:00
912.29999,916.09998,907.79999,913.15002,07/12/09 00:00
912.09998,924.09998,908.40002,921.00000,07/13/09 00:00
921.29999,928.25000,918.59998,925.59998,07/14/09 00:00
925.95001,942.95001,925.29999,939.45001,07/15/09 00:00
940.00000,941.04999,933.40002,937.34998,07/16/09 00:00
937.70001,940.70001,932.59998,937.70001,07/17/09 00:00
937.70001,940.70001,932.59998,937.70001,07/18/09 00:00
937.70001,940.70001,932.59998,937.70001,07/19/09 00:00
938.29999,955.90002,937.65002,949.34998,07/20/09 00:00
950.00000,954.40002,945.09998,949.15002,07/21/09 00:00
949.00000,955.40002,945.50000,951.40002,07/22/09 00:00
952.75000,958.09998,948.09998,948.15002,07/23/09 00:00
947.70001,954.90002,946.95001,951.34998,07/24/09 00:00
947.70001,954.90002,946.95001,951.34998,07/25/09 00:00
947.70001,954.90002,946.95001,951.34998,07/26/09 00:00
951.79999,959.70001,948.20001,953.65002,07/27/09 00:00
953.40002,957.40002,934.70001,937.65002,07/28/09 00:00
937.90002,941.70001,926.09998,930.00000,07/29/09 00:00
929.95001,937.79999,929.00000,934.29999,07/30/09 00:00
934.59998,957.20001,932.59998,954.75000,07/31/09 00:00
934.59998,957.20001,932.59998,954.75000,08/01/09 00:00
934.59998,957.20001,932.59998,954.75000,08/02/09 00:00
953.29999,963.09998,952.20001,956.50000,08/03/09 00:00
957.50000,971.04999,951.84998,967.75000,08/04/09 00:00
967.79999,968.75000,959.54999,962.95001,08/05/09 00:00
963.29999,972.25000,956.84998,963.15002,08/06/09 00:00
963.65002,965.70001,954.20001,954.90002,08/07/09 00:00
963.65002,965.70001,954.20001,954.90002,08/08/09 00:00
963.65002,965.70001,954.20001,954.90002,08/09/09 00:00
954.75000,958.09998,943.50000,946.15002,08/10/09 00:00
946.40002,950.95001,943.00000,946.04999,08/11/09 00:00
946.50000,953.40002,940.90002,947.75000,08/12/09 00:00
948.04999,962.04999,948.04999,955.00000,08/13/09 00:00
955.04999,960.50000,944.40002,947.34998,08/14/09 00:00
955.04999,960.50000,944.40002,947.34998,08/15/09 00:00
955.04999,960.50000,944.40002,947.34998,08/16/09 00:00
947.50000,949.34998,931.20001,934.29999,08/17/09 00:00
934.15002,941.50000,934.15002,938.79999,08/18/09 00:00
937.75000,945.29999,932.40002,942.04999,08/19/09 00:00
943.29999,947.09998,938.59998,940.84998,08/20/09 00:00
940.00000,958.65002,938.59998,954.15002,08/21/09 00:00
940.00000,958.65002,938.59998,954.15002,08/22/09 00:00
940.00000,958.65002,938.59998,954.15002,08/23/09 00:00
952.40002,957.20001,939.79999,942.90002,08/24/09 00:00
943.25000,955.70001,941.65002,945.04999,08/25/09 00:00
943.79999,950.34998,939.79999,945.59998,08/26/09 00:00
945.00000,951.45001,942.09998,948.25000,08/27/09 00:00
948.70001,962.00000,948.70001,955.95001,08/28/09 00:00
948.70001,962.00000,948.70001,955.95001,08/29/09 00:00
948.70001,962.00000,948.70001,955.95001,08/30/09 00:00
956.15002,961.84998,945.29999,951.15002,08/31/09 00:00
950.54999,958.00000,947.00000,957.34998,09/01/09 00:00
956.65002,981.09998,952.45001,977.90002,09/02/09 00:00
977.54999,998.20001,975.20001,991.59998,09/03/09 00:00
992.29999,997.29999,986.09998,994.40002,09/04/09 00:00
992.29999,997.29999,986.09998,994.40002,09/05/09 00:00
992.29999,997.29999,986.09998,994.40002,09/06/09 00:00
994.40002,997.84998,992.15002,995.34998,09/07/09 00:00
995.50000,1008.95001,994.04999,996.70001,09/08/09 00:00
996.79999,1003.95001,987.95001,992.65002,09/09/09 00:00
992.04999,998.90002,983.09998,996.50000,09/10/09 00:00
996.00000,1012.54999,995.40002,1005.84998,09/11/09 00:00
996.00000,1012.54999,995.40002,1005.84998,09/12/09 00:00
996.00000,1012.54999,995.40002,1005.84998,09/13/09 00:00
1005.34998,1009.70001,993.90002,1000.15002,09/14/09 00:00
999.34998,1010.50000,992.90002,1006.90002,09/15/09 00:00
1007.09998,1021.50000,1006.90002,1017.70001,09/16/09 00:00
1017.25000,1024.84998,1010.59998,1012.45001,09/17/09 00:00
1013.50000,1018.54999,1006.90002,1007.15002,09/18/09 00:00
1013.50000,1018.54999,1006.90002,1007.15002,09/19/09 00:00
1013.50000,1018.54999,1006.90002,1007.15002,09/20/09 00:00
1005.45001,1007.59998,996.50000,1003.54999,09/21/09 00:00
1003.59998,1020.50000,1002.90002,1014.79999,09/22/09 00:00
1013.84998,1018.34998,1005.90002,1008.45001,09/23/09 00:00
1007.34998,1019.50000,991.20001,994.75000,09/24/09 00:00
993.65002,999.29999,985.09998,991.75000,09/25/09 00:00
993.65002,999.29999,985.09998,991.75000,09/26/09 00:00
993.65002,999.29999,985.09998,991.75000,09/27/09 00:00
993.00000,997.50000,986.59998,990.95001,09/28/09 00:00
991.34998,996.70001,985.90002,992.20001,09/29/09 00:00
992.20001,1009.95001,992.20001,1007.70001,09/30/09 00:00
1007.20001,1010.40002,998.40002,999.50000,10/01/09 00:00
998.59998,1008.20001,987.20001,1002.34998,10/02/09 00:00
998.59998,1008.20001,987.20001,1002.34998,10/03/09 00:00
998.59998,1008.20001,987.20001,1002.34998,10/04/09 00:00
1001.79999,1018.45001,1001.54999,1017.75000,10/05/09 00:00
1017.00000,1044.44995,1015.73999,1041.84998,10/06/09 00:00
1041.34998,1049.19995,1037.30005,1044.69995,10/07/09 00:00
1044.84998,1062.19995,1043.50000,1055.00000,10/08/09 00:00
1056.00000,1056.00000,1044.30005,1049.25000,10/09/09 00:00
1056.00000,1056.00000,1044.30005,1049.25000,10/10/09 00:00
1056.00000,1056.00000,1044.30005,1049.25000,10/11/09 00:00
1049.00000,1059.75000,1047.90002,1056.25000,10/12/09 00:00
1054.40002,1069.30005,1051.90002,1064.34998,10/13/09 00:00
1064.90002,1071.40002,1056.50000,1062.94995,10/14/09 00:00
1062.80005,1066.50000,1047.19995,1050.84998,10/15/09 00:00
1050.55005,1057.69995,1043.90002,1053.25000,10/16/09 00:00
1050.55005,1057.69995,1043.90002,1053.25000,10/17/09 00:00
1050.55005,1057.69995,1043.90002,1053.25000,10/18/09 00:00
1052.65002,1065.50000,1048.50000,1063.69995,10/19/09 00:00
1064.50000,1068.09998,1052.00000,1055.00000,10/20/09 00:00
1054.90002,1065.09998,1047.80005,1059.34998,10/21/09 00:00
1057.90002,1061.75000,1051.80005,1060.40002,10/22/09 00:00
1059.90002,1067.80005,1050.55005,1054.94995,10/23/09 00:00
1059.90002,1067.80005,1050.55005,1054.94995,10/24/09 00:00
1059.90002,1067.80005,1050.55005,1054.94995,10/25/09 00:00
1054.30005,1060.09998,1037.94995,1038.09998,10/26/09 00:00
1037.90002,1044.50000,1033.25000,1039.80005,10/27/09 00:00
1039.50000,1042.59998,1027.34998,1027.84998,10/28/09 00:00
1028.25000,1048.50000,1026.75000,1045.55005,10/29/09 00:00
1045.80005,1049.15002,1035.34998,1044.90002,10/30/09 00:00
1045.80005,1049.15002,1035.34998,1044.90002,10/31/09 00:00
1045.80005,1049.15002,1035.34998,1044.90002,11/01/09 00:00
1044.30005,1063.09998,1040.65002,1059.25000,11/02/09 00:00
1059.84998,1087.84998,1055.40002,1084.25000,11/03/09 00:00
1084.84998,1097.65002,1079.90002,1092.59998,11/04/09 00:00
1092.84998,1094.34998,1083.90002,1090.94995,11/05/09 00:00
1089.84998,1101.30005,1086.69995,1095.05005,11/06/09 00:00
1089.84998,1101.30005,1086.69995,1095.05005,11/07/09 00:00
1089.84998,1101.30005,1086.69995,1095.05005,11/08/09 00:00
1097.41003,1111.25000,1095.80005,1104.05005,11/09/09 00:00
1104.30005,1109.69995,1097.09998,1105.59998,11/10/09 00:00
1105.65002,1118.75000,1105.15002,1118.15002,11/11/09 00:00
1117.69995,1123.25000,1102.69995,1103.80005,11/12/09 00:00
1103.75000,1119.34998,1101.19995,1119.19995,11/13/09 00:00
1103.75000,1119.34998,1101.19995,1119.19995,11/14/09 00:00
1103.75000,1119.34998,1101.19995,1119.19995,11/15/09 00:00
1118.30005,1143.65002,1118.30005,1140.34998,11/16/09 00:00
1139.59998,1141.94995,1127.94995,1141.05005,11/17/09 00:00
1141.44995,1153.15002,1135.90002,1144.65002,11/18/09 00:00
1145.15002,1146.15002,1129.90002,1144.09998,11/19/09 00:00
1143.94995,1151.30005,1132.80005,1149.94995,11/20/09 00:00
1143.94995,1151.30005,1132.80005,1149.94995,11/21/09 00:00
1143.94995,1151.30005,1132.80005,1149.94995,11/22/09 00:00
1151.19995,1173.90002,1150.84998,1165.25000,11/23/09 00:00
1165.84998,1171.50000,1157.75000,1169.69995,11/24/09 00:00
1169.25000,1192.00000,1167.05005,1190.05005,11/25/09 00:00
1190.84998,1195.40002,1180.40002,1193.09998,11/26/09 00:00
1191.90002,1192.19995,1137.80005,1177.69995,11/27/09 00:00
1191.90002,1192.19995,1137.80005,1177.69995,11/28/09 00:00
1191.90002,1192.19995,1137.80005,1177.69995,11/29/09 00:00
1176.59998,1182.00000,1163.40002,1178.84998,11/30/09 00:00
1179.65002,1201.80005,1175.44995,1197.69995,12/01/09 00:00
1196.25000,1217.15002,1195.00000,1214.94995,12/02/09 00:00
1216.15002,1226.50000,1204.30005,1211.00000,12/03/09 00:00
1207.69995,1212.59998,1147.75000,1161.69995,12/04/09 00:00
1207.69995,1212.59998,1147.75000,1161.69995,12/05/09 00:00
1207.69995,1212.59998,1147.75000,1161.69995,12/06/09 00:00
1160.44995,1164.94995,1136.19995,1158.30005,12/07/09 00:00
1157.25000,1168.90002,1125.55005,1130.05005,12/08/09 00:00
1129.75000,1146.80005,1117.19995,1128.69995,12/09/09 00:00
1129.09998,1137.00000,1121.69995,1132.05005,12/10/09 00:00
1130.59998,1142.30005,1109.50000,1114.90002,12/11/09 00:00
1130.59998,1142.30005,1109.50000,1114.90002,12/12/09 00:00
1130.59998,1142.30005,1109.50000,1114.90002,12/13/09 00:00
1113.80005,1127.90002,1110.25000,1124.55005,12/14/09 00:00
1126.75000,1129.30005,1111.69995,1124.50000,12/15/09 00:00
1124.84998,1141.09998,1121.40002,1137.94995,12/16/09 00:00
1138.30005,1141.90002,1094.90002,1098.25000,12/17/09 00:00
1098.00000,1117.00000,1096.05005,1112.50000,12/18/09 00:00
1098.00000,1117.00000,1096.05005,1112.50000,12/19/09 00:00
1098.00000,1117.00000,1096.05005,1112.50000,12/20/09 00:00
1111.44995,1119.09998,1090.25000,1092.09998,12/21/09 00:00
1093.25000,1097.59998,1074.59998,1083.75000,12/22/09 00:00
1084.09998,1096.05005,1079.59998,1087.19995,12/23/09 00:00
1087.90002,1106.65002,1087.25000,1105.44995,12/24/09 00:00
1104.00000,1104.50000,1104.00000,1104.50000,12/25/09 00:00
1104.00000,1104.50000,1104.00000,1104.50000,12/26/09 00:00
1104.00000,1104.50000,1104.00000,1104.50000,12/27/09 00:00
1106.94995,1114.00000,1101.75000,1106.84998,12/28/09 00:00
1106.19995,1108.69995,1096.75000,1097.84998,12/29/09 00:00
1097.25000,1098.05005,1086.30005,1091.94995,12/30/09 00:00
1093.15002,1107.09998,1092.09998,1096.19995,12/31/09 00:00
1097.25000,1097.90002,1097.05005,1097.34998,01/01/10 00:00
1097.25000,1097.90002,1097.05005,1097.34998,01/02/10 00:00
1097.25000,1097.90002,1097.05005,1097.34998,01/03/10 00:00
1096.25000,1123.80005,1093.44995,1120.40002,01/04/10 00:00
1121.30005,1128.09998,1115.25000,1119.05005,01/05/10 00:00
1118.40002,1140.59998,1116.00000,1138.90002,01/06/10 00:00
1138.19995,1139.15002,1128.59998,1132.30005,01/07/10 00:00
1131.84998,1139.80005,1119.94995,1136.59998,01/08/10 00:00
1131.84998,1139.80005,1119.94995,1136.59998,01/09/10 00:00
1131.84998,1139.80005,1119.94995,1136.59998,01/10/10 00:00
1137.19995,1161.90002,1137.19995,1153.00000,01/11/10 00:00
1151.55005,1158.40002,1125.34998,1127.69995,01/12/10 00:00
1128.50000,1138.84998,1119.75000,1138.80005,01/13/10 00:00
1137.94995,1146.65002,1131.15002,1143.25000,01/14/10 00:00
1143.09998,1146.59998,1127.50000,1130.90002,01/15/10 00:00
1143.09998,1146.59998,1127.50000,1130.90002,01/16/10 00:00
1143.09998,1146.59998,1127.50000,1130.90002,01/17/10 00:00
1129.40002,1137.55005,1126.75000,1133.00000,01/18/10 00:00
1132.05005,1140.80005,1129.00000,1138.09998,01/19/10 00:00
1138.50000,1141.59998,1107.40002,1111.69995,01/20/10 00:00
1111.65002,1117.84998,1088.69995,1095.15002,01/21/10 00:00
1094.65002,1099.15002,1082.30005,1093.00000,01/22/10 00:00
1094.65002,1099.15002,1082.30005,1093.00000,01/23/10 00:00
1094.65002,1099.15002,1082.30005,1093.00000,01/24/10 00:00
1091.05005,1104.19995,1091.05005,1098.25000,01/25/10 00:00
1098.40002,1103.55005,1085.80005,1098.05005,01/26/10 00:00
1097.69995,1102.69995,1083.65002,1086.84998,01/27/10 00:00
1087.80005,1096.34998,1074.15002,1086.30005,01/28/10 00:00
1087.19995,1090.59998,1074.84998,1081.55005,01/29/10 00:00
1087.19995,1090.59998,1074.84998,1081.55005,01/30/10 00:00
1087.19995,1090.59998,1074.84998,1081.55005,01/31/10 00:00
1080.09998,1107.90002,1076.80005,1107.34998,02/01/10 00:00
1105.80005,1118.34998,1099.00000,1115.19995,02/02/10 00:00
1114.40002,1124.84998,1107.19995,1109.65002,02/03/10 00:00
1109.30005,1111.09998,1059.50000,1063.44995,02/04/10 00:00
1063.15002,1069.15002,1044.25000,1065.44995,02/05/10 00:00
1063.15002,1069.15002,1044.25000,1065.44995,02/06/10 00:00
1063.15002,1069.15002,1044.25000,1065.44995,02/07/10 00:00
1067.40002,1073.90002,1061.90002,1063.75000,02/08/10 00:00
1062.94995,1083.44995,1061.80005,1077.30005,02/09/10 00:00
1077.44995,1082.50000,1063.50000,1072.84998,02/10/10 00:00
1072.00000,1098.15002,1071.34998,1095.34998,02/11/10 00:00
1096.69995,1097.34998,1078.55005,1093.40002,02/12/10 00:00
1096.69995,1097.34998,1078.55005,1093.40002,02/13/10 00:00
1096.69995,1097.34998,1078.55005,1093.40002,02/14/10 00:00
1092.84998,1102.65002,1092.00000,1101.00000,02/15/10 00:00
1099.59998,1121.19995,1097.84998,1119.94995,02/16/10 00:00
1119.25000,1127.25000,1111.69995,1115.19995,02/17/10 00:00
1106.34998,1124.05005,1098.19995,1123.90002,02/18/10 00:00
1111.30005,1126.94995,1098.94995,1118.84998,02/19/10 00:00
1111.30005,1126.94995,1098.94995,1118.84998,02/20/10 00:00
1111.30005,1126.94995,1098.94995,1118.84998,02/21/10 00:00
1124.90002,1131.05005,1109.69995,1113.69995,02/22/10 00:00
1113.80005,1121.19995,1099.34998,1102.05005,02/23/10 00:00
1103.40002,1108.34998,1089.84998,1096.40002,02/24/10 00:00
1097.59998,1109.15002,1088.59998,1106.09998,02/25/10 00:00
1105.00000,1119.19995,1104.40002,1116.50000,02/26/10 00:00
1105.00000,1119.19995,1104.40002,1116.50000,02/27/10 00:00
1105.00000,1119.19995,1104.40002,1116.50000,02/28/10 00:00
1116.55005,1123.69995,1112.05005,1117.34998,03/01/10 00:00
1118.75000,1137.75000,1115.09998,1134.65002,03/02/10 00:00
1134.84998,1145.00000,1132.40002,1139.50000,03/03/10 00:00
1139.80005,1141.59998,1126.09998,1132.00000,03/04/10 00:00
1131.80005,1140.69995,1127.00000,1132.05005,03/05/10 00:00
1131.80005,1140.69995,1127.00000,1132.05005,03/06/10 00:00
1131.80005,1140.69995,1127.00000,1132.05005,03/07/10 00:00
1135.69995,1137.80005,1118.55005,1122.40002,03/08/10 00:00
1123.30005,1124.69995,1108.94995,1120.09998,03/09/10 00:00
1121.65002,1128.15002,1103.25000,1108.19995,03/10/10 00:00
1108.34998,1111.65002,1100.43994,1109.44995,03/11/10 00:00
1109.65002,1119.44995,1098.65002,1102.44995,03/12/10 00:00
1109.65002,1119.44995,1098.65002,1102.44995,03/13/10 00:00
1109.65002,1119.44995,1098.65002,1102.44995,03/14/10 00:00
1100.50000,1109.80005,1100.34998,1109.09998,03/15/10 00:00
1109.44995,1129.44995,1109.05005,1125.69995,03/16/10 00:00
1126.09998,1133.80005,1118.84998,1125.05005,03/17/10 00:00
